Time,"Intake air temperature","Air mass flow","Target air mass flow","Lambda actual value","Coolant temperature","Current battery voltage","Oil pressure","Oil temperature","Boost pressure"
0.000,0,0,0,0,0,0,0,0,0.00
0.240,127.85,0,0,0,0,0,0,0,0.00
0.480,127.85,12.00,0,0,0,0,0,0,0.00
0.750,127.85,12.00,15.30,0,0,0,0,0,0.00
0.990,127.85,12.00,15.30,0.95,0,0,0,0,0.00
1.230,127.85,12.00,15.30,0.95,201.49,0,0,0,0.00
1.470,127.85,12.00,15.30,0.95,201.49,14840.00,0,0,0.00
1.710,127.85,12.00,15.30,0.95,201.49,14840.00,2.33,0,0.00
1.950,127.85,12.00,15.30,0.95,201.49,14840.00,2.33,208.40,0.00
2.190,127.85,12.00,15.30,0.95,201.49,14840.00,2.33,208.40,0.00
2.430,127.85,12.00,15.30,0.95,201.49,14840.00,2.33,208.40,0.00
2.670,127.85,12.00,15.30,0.95,201.49,14840.00,2.33,208.40,0.00
2.910,127.85,12.00,14.90,0.95,201.49,14840.00,2.33,208.40,0.00
3.150,127.85,12.00,14.90,0.97,201.49,14840.00,2.33,208.40,0.00
3.390,127.85,12.00,14.90,0.97,201.49,14840.00,2.33,208.40,0.00
3.630,127.85,12.00,14.90,0.97,201.49,14900.00,2.33,208.40,0.00
3.870,127.85,12.00,14.90,0.97,201.49,14900.00,2.41,208.40,0.00
4.110,127.85,12.00,14.90,0.97,201.49,14900.00,2.41,208.40,0.00
4.380,127.85,12.00,14.90,0.97,201.49,14900.00,2.41,208.40,0.00
4.620,129.20,12.00,14.90,0.97,201.49,14900.00,2.41,208.40,0.00
4.860,129.20,12.00,14.90,0.97,201.49,14900.00,2.41,208.40,0.00
5.100,129.20,12.00,16.00,0.97,201.49,14900.00,2.41,208.40,0.00
5.340,129.20,12.00,16.00,1.09,201.49,14900.00,2.41,208.40,0.00
5.580,129.20,12.00,16.00,1.09,201.85,14900.00,2.41,208.40,0.00
5.820,129.20,12.00,16.00,1.09,201.85,14880.00,2.41,208.40,0.00
6.060,129.20,12.00,16.00,1.09,201.85,14880.00,2.53,208.40,0.00
6.300,129.20,12.00,16.00,1.09,201.85,14880.00,2.53,208.40,0.00
6.540,129.20,12.00,16.00,1.09,201.85,14880.00,2.53,208.40,0.00
6.780,129.20,12.00,16.00,1.09,201.85,14880.00,2.53,208.40,0.00
7.020,129.20,16.00,16.00,1.09,201.85,14880.00,2.53,208.40,0.00
7.260,129.20,16.00,16.00,1.09,201.85,14880.00,2.53,208.40,0.00
7.500,129.20,16.00,16.00,1.05,201.85,14880.00,2.53,208.40,0.00
7.740,129.20,16.00,16.00,1.05,201.85,14880.00,2.53,208.40,0.00
7.980,129.20,16.00,16.00,1.05,201.85,14880.00,2.53,208.40,0.00
8.219,129.20,16.00,16.00,1.05,201.85,14880.00,2.52,208.40,0.00
8.460,129.20,16.00,16.00,1.05,201.85,14880.00,2.52,208.40,0.00
8.700,129.20,16.00,16.00,1.05,201.85,14880.00,2.52,208.40,0.00
8.939,129.20,16.00,16.00,1.05,201.85,14880.00,2.52,208.40,0.00
9.179,129.20,12.00,16.00,1.05,201.85,14880.00,2.52,208.40,0.00
9.420,129.20,12.00,15.50,1.05,201.85,14880.00,2.52,208.40,0.00
9.660,129.20,12.00,15.50,1.01,201.85,14880.00,2.52,208.40,0.00
9.900,129.20,12.00,15.50,1.01,202.03,14880.00,2.52,208.40,0.00
10.139,129.20,12.00,15.50,1.01,202.03,14880.00,2.52,208.40,0.00
10.379,129.20,12.00,15.50,1.01,202.03,14880.00,2.40,208.40,0.00
10.620,129.20,12.00,15.50,1.01,202.03,14880.00,2.40,208.40,0.00
10.860,129.20,12.00,15.50,1.01,202.03,14880.00,2.40,208.40,0.00
11.100,129.20,12.00,15.50,1.01,202.03,14880.00,2.40,208.40,0.00
11.339,129.20,12.00,15.50,1.01,202.03,14880.00,2.40,208.40,0.00
11.580,129.20,12.00,15.10,1.01,202.03,14880.00,2.40,208.40,0.00
11.820,129.20,12.00,15.10,0.99,202.03,14880.00,2.40,208.40,0.00
12.060,129.20,12.00,15.10,0.99,202.21,14880.00,2.40,208.40,0.00
12.300,129.20,12.00,15.10,0.99,202.21,14880.00,2.40,208.40,0.00
12.539,129.20,12.00,15.10,0.99,202.21,14880.00,2.67,208.40,0.00
12.780,129.20,12.00,15.10,0.99,202.21,14880.00,2.67,208.40,0.00
13.020,129.20,12.00,15.10,0.99,202.21,14880.00,2.67,208.40,0.00
13.259,129.20,12.00,15.10,0.99,202.21,14880.00,2.67,208.40,0.00
13.499,129.20,12.00,15.10,0.99,202.21,14880.00,2.67,208.40,0.00
13.740,129.20,12.00,15.10,0.99,202.21,14880.00,2.67,208.40,0.00
13.979,129.20,12.00,15.10,1.03,202.21,14880.00,2.67,208.40,0.00
14.219,129.20,12.00,15.10,1.03,202.39,14880.00,2.67,208.40,0.00
14.460,129.20,12.00,15.10,1.03,202.39,14880.00,2.67,208.40,0.00
14.699,129.20,12.00,15.10,1.03,202.39,14880.00,2.25,208.40,0.00
14.940,129.20,12.00,15.10,1.03,202.39,14880.00,2.25,208.40,0.00
15.179,129.20,12.00,15.10,1.03,202.39,14880.00,2.25,208.40,0.00
15.419,129.20,12.00,15.10,1.03,202.39,14880.00,2.25,208.40,0.00
15.659,129.20,12.00,15.10,1.03,202.39,14880.00,2.25,208.40,0.00
15.900,129.20,12.00,15.20,1.03,202.39,14880.00,2.25,208.40,0.00
16.139,129.20,12.00,15.20,1.01,202.39,14880.00,2.25,208.40,0.00
16.379,129.20,12.00,15.20,1.01,202.39,14880.00,2.25,208.40,0.00
16.619,129.20,12.00,15.20,1.01,202.39,14880.00,2.25,208.40,0.00
16.859,129.20,12.00,15.20,1.01,202.39,14880.00,2.47,208.40,0.00
17.100,129.20,12.00,15.20,1.01,202.39,14880.00,2.47,208.40,0.00
17.340,129.20,12.00,15.20,1.01,202.39,14880.00,2.47,208.40,0.00
17.580,129.20,12.00,15.20,1.01,202.39,14880.00,2.47,208.40,0.00
17.820,129.20,12.00,15.20,1.01,202.39,14880.00,2.47,208.40,0.00
18.060,129.20,12.00,15.00,1.01,202.39,14880.00,2.47,208.40,0.00
18.300,129.20,12.00,15.00,1.00,202.39,14880.00,2.47,208.40,0.00
18.539,129.20,12.00,15.00,1.00,202.57,14880.00,2.47,208.40,0.00
18.780,129.20,12.00,15.00,1.00,202.57,14880.00,2.47,208.40,0.00
19.020,129.20,12.00,15.00,1.00,202.57,14880.00,2.69,208.40,0.00
19.266,129.20,12.00,15.00,1.00,202.57,14880.00,2.69,208.40,0.00
19.500,129.20,12.00,15.00,1.00,202.57,14880.00,2.69,208.40,0.00
19.739,129.20,12.00,15.00,1.00,202.57,14880.00,2.69,208.40,0.00
19.980,129.20,12.00,15.00,1.00,202.57,14880.00,2.69,208.40,0.00
20.220,129.20,12.00,14.60,1.00,202.57,14880.00,2.69,208.40,0.00
20.460,129.20,12.00,14.60,1.00,202.57,14880.00,2.69,208.40,0.00
20.700,129.20,12.00,14.60,1.00,202.75,14880.00,2.69,208.40,0.00
20.940,129.20,12.00,14.60,1.00,202.75,14880.00,2.69,208.40,0.00
21.180,129.20,12.00,14.60,1.00,202.75,14880.00,2.42,208.40,0.00
21.419,129.20,12.00,14.60,1.00,202.75,14880.00,2.42,208.40,0.00
21.659,129.20,12.00,14.60,1.00,202.75,14880.00,2.42,208.40,0.00
21.899,129.20,12.00,14.60,1.00,202.75,14880.00,2.42,208.40,0.00
22.140,129.20,12.00,14.60,1.00,202.75,14880.00,2.42,208.40,0.00
22.380,129.20,12.00,14.70,1.00,202.75,14880.00,2.42,208.40,0.00
22.619,129.20,12.00,14.70,1.00,202.75,14880.00,2.42,208.40,0.00
22.859,129.20,12.00,14.70,1.00,202.75,14880.00,2.42,208.40,0.00
23.100,129.20,12.00,14.70,1.00,202.75,14840.00,2.42,208.40,0.00
23.340,129.20,12.00,14.70,1.00,202.75,14840.00,2.66,208.40,0.00
23.579,129.20,12.00,14.70,1.00,202.75,14840.00,2.66,208.40,0.00
23.819,129.20,12.00,14.70,1.00,202.75,14840.00,2.66,208.40,0.00
24.060,129.20,12.00,14.70,1.00,202.75,14840.00,2.66,208.40,0.00
24.300,129.20,12.00,14.70,1.00,202.75,14840.00,2.66,208.40,0.00
24.539,129.20,12.00,14.60,1.00,202.75,14840.00,2.66,208.40,0.00
24.779,129.20,12.00,14.60,1.00,202.75,14840.00,2.66,208.40,0.00
25.019,129.20,12.00,14.60,1.00,202.93,14840.00,2.66,208.40,0.00
25.259,129.20,12.00,14.60,1.00,202.93,14880.00,2.66,208.40,0.00
25.499,129.20,12.00,14.60,1.00,202.93,14880.00,2.40,208.40,0.00
25.739,129.20,12.00,14.60,1.00,202.93,14880.00,2.40,208.40,0.00
25.979,129.20,12.00,14.60,1.00,202.93,14880.00,2.40,208.40,0.00
26.219,129.20,12.00,14.60,1.00,202.93,14880.00,2.40,208.40,0.00
26.459,129.20,12.00,14.60,1.00,202.93,14880.00,2.40,208.40,0.00
26.730,129.20,12.00,14.50,1.00,202.93,14880.00,2.40,208.40,0.00
26.969,129.20,12.00,14.50,1.00,202.93,14880.00,2.40,208.40,0.00
27.210,129.20,12.00,14.50,1.00,202.93,14880.00,2.40,208.40,0.00
27.450,129.20,12.00,14.50,1.00,202.93,14880.00,2.40,208.40,0.00
27.690,129.20,12.00,14.50,1.00,202.93,14880.00,2.59,208.40,0.00
27.930,129.20,12.00,14.50,1.00,202.93,14880.00,2.59,208.40,0.00
28.170,129.20,12.00,14.50,1.00,202.93,14880.00,2.59,208.40,0.00
28.410,129.20,12.00,14.50,1.00,202.93,14880.00,2.59,208.40,0.00
28.650,129.20,12.00,14.50,1.00,202.93,14880.00,2.59,208.40,0.00
28.890,129.20,12.00,14.50,1.00,202.93,14880.00,2.59,208.40,0.00
29.130,129.20,12.00,14.50,1.00,202.93,14880.00,2.59,208.40,0.00
29.370,129.20,12.00,14.50,1.00,202.93,14880.00,2.59,208.40,0.00
29.610,129.20,12.00,14.50,1.00,202.93,14840.00,2.59,208.40,0.00
29.850,129.20,12.00,14.50,1.00,202.93,14840.00,2.42,208.40,0.00
30.090,129.20,12.00,14.50,1.00,202.93,14840.00,2.42,208.40,0.00
30.360,129.20,12.00,14.50,1.00,202.93,14840.00,2.42,208.40,0.00
30.600,129.20,12.00,14.50,1.00,202.93,14840.00,2.42,208.40,0.00
30.840,129.20,12.00,14.50,1.00,202.93,14840.00,2.42,208.40,0.00
31.080,129.20,12.00,14.60,1.00,202.93,14840.00,2.42,208.40,0.00
31.320,129.20,12.00,14.60,1.00,202.93,14840.00,2.42,208.40,0.00
31.590,129.20,12.00,14.60,1.00,203.11,14840.00,2.42,208.40,0.00
31.830,129.20,12.00,14.60,1.00,203.11,14900.00,2.42,208.40,0.00
32.070,129.20,12.00,14.60,1.00,203.11,14900.00,2.40,208.40,0.00
32.310,129.20,12.00,14.60,1.00,203.11,14900.00,2.40,208.40,0.00
32.550,129.20,12.00,14.60,1.00,203.11,14900.00,2.40,208.40,0.00
32.790,130.55,12.00,14.60,1.00,203.11,14900.00,2.40,208.40,0.00
33.030,130.55,12.00,14.60,1.00,203.11,14900.00,2.40,208.40,0.00
33.270,130.55,12.00,14.60,1.00,203.11,14900.00,2.40,208.40,0.00
33.510,130.55,12.00,14.60,1.00,203.11,14900.00,2.40,208.40,0.00
33.750,130.55,12.00,14.60,1.00,203.29,14900.00,2.40,208.40,0.00
34.020,130.55,12.00,14.60,1.00,203.29,14880.00,2.40,208.40,0.00
34.260,130.55,12.00,14.60,1.00,203.29,14880.00,2.61,208.40,0.00
34.530,130.55,12.00,14.60,1.00,203.29,14880.00,2.61,208.40,0.00
34.770,130.55,12.00,14.60,1.00,203.29,14880.00,2.61,208.40,0.00
35.010,130.55,12.00,14.60,1.00,203.29,14880.00,2.61,208.40,0.00
35.250,130.55,12.00,14.60,1.00,203.29,14880.00,2.61,208.40,0.00
35.490,130.55,12.00,14.20,1.00,203.29,14880.00,2.61,208.40,0.00
35.730,130.55,12.00,14.20,1.00,203.29,14880.00,2.61,208.40,0.00
35.970,130.55,12.00,14.20,1.00,203.29,14880.00,2.61,208.40,0.00
36.210,130.55,12.00,14.20,1.00,203.29,14900.00,2.61,208.40,0.00
36.450,130.55,12.00,14.20,1.00,203.29,14900.00,2.39,208.40,0.00
36.750,130.55,12.00,14.20,1.00,203.29,14900.00,2.39,208.40,0.00
36.990,130.55,12.00,14.20,1.00,203.29,14900.00,2.39,208.40,0.00
37.230,130.55,12.00,14.20,1.00,203.29,14900.00,2.39,208.40,0.00
37.470,130.55,20.00,14.20,1.00,203.29,14900.00,2.39,208.40,0.00
37.710,130.55,20.00,20.60,1.00,203.29,14900.00,2.39,208.40,0.00
37.950,130.55,20.00,20.60,1.03,203.29,14900.00,2.39,208.40,0.00
38.220,130.55,20.00,20.60,1.03,203.29,14900.00,2.39,208.40,0.00
38.460,130.55,20.00,20.60,1.03,203.29,14820.00,2.39,208.40,0.00
38.700,130.55,20.00,20.60,1.03,203.29,14820.00,2.49,208.40,0.00
38.940,130.55,20.00,20.60,1.03,203.29,14820.00,2.49,208.40,0.00
39.180,130.55,20.00,20.60,1.03,203.29,14820.00,2.49,208.40,0.01
39.420,130.55,20.00,20.60,1.03,203.29,14820.00,2.49,208.40,0.01
39.660,130.55,44.00,20.60,1.03,203.29,14820.00,2.49,208.40,0.01
39.900,130.55,44.00,47.30,1.03,203.29,14820.00,2.49,208.40,0.01
40.170,130.55,44.00,47.30,1.01,203.29,14820.00,2.49,208.40,0.01
40.410,130.55,44.00,47.30,1.01,203.29,14820.00,2.49,208.40,0.01
40.680,130.55,44.00,47.30,1.01,203.29,14840.00,2.49,208.40,0.01
40.920,130.55,44.00,47.30,1.01,203.29,14840.00,2.62,208.40,0.01
41.190,130.55,44.00,47.30,1.01,203.29,14840.00,2.62,208.40,0.01
41.430,130.55,44.00,47.30,1.01,203.29,14840.00,2.62,208.40,0.06
41.700,129.20,44.00,47.30,1.01,203.29,14840.00,2.62,208.40,0.06
41.940,129.20,84.00,47.30,1.01,203.29,14840.00,2.62,208.40,0.06
42.180,129.20,84.00,91.40,1.01,203.29,14840.00,2.62,208.40,0.06
42.420,129.20,84.00,91.40,0.98,203.29,14840.00,2.62,208.40,0.06
42.660,129.20,84.00,91.40,0.98,203.29,14840.00,2.62,208.40,0.06
42.900,129.20,84.00,91.40,0.98,203.29,14880.00,2.62,208.40,0.06
43.140,129.20,84.00,91.40,0.98,203.29,14880.00,2.42,208.40,0.06
43.380,129.20,84.00,91.40,0.98,203.29,14880.00,2.42,208.40,0.06
43.620,129.20,84.00,91.40,0.98,203.29,14880.00,2.42,208.40,0.07
43.860,129.20,84.00,91.40,0.98,203.29,14880.00,2.42,208.40,0.07
44.100,129.20,8.00,91.40,0.98,203.29,14880.00,2.42,208.40,0.07
44.340,129.20,8.00,11.60,0.98,203.29,14880.00,2.42,208.40,0.07
44.580,129.20,8.00,11.60,0.99,203.29,14880.00,2.42,208.40,0.07
44.820,129.20,8.00,11.60,0.99,203.11,14880.00,2.42,208.40,0.07
45.060,129.20,8.00,11.60,0.99,203.11,14880.00,2.42,208.40,0.07
45.330,129.20,8.00,11.60,0.99,203.11,14880.00,2.73,208.40,0.07
45.570,129.20,8.00,11.60,0.99,203.11,14880.00,2.73,208.40,0.07
45.810,129.20,8.00,11.60,0.99,203.11,14880.00,2.73,208.40,0.02
46.050,129.20,8.00,11.60,0.99,203.11,14880.00,2.73,208.40,0.02
46.290,129.20,8.00,11.60,0.99,203.11,14880.00,2.73,208.40,0.02
46.530,129.20,8.00,10.60,0.99,203.11,14880.00,2.73,208.40,0.02
46.770,129.20,8.00,10.60,0.96,203.11,14880.00,2.73,208.40,0.02
47.010,129.20,8.00,10.60,0.96,203.11,14880.00,2.73,208.40,0.02
47.250,129.20,8.00,10.60,0.96,203.11,14880.00,2.73,208.40,0.02
47.490,129.20,8.00,10.60,0.96,203.11,14880.00,2.38,208.40,0.02
47.730,129.20,8.00,10.60,0.96,203.11,14880.00,2.38,208.40,0.02
48.000,129.20,8.00,10.60,0.96,203.11,14880.00,2.38,208.40,0.01
48.240,130.55,8.00,10.60,0.96,203.11,14880.00,2.38,208.40,0.01
48.480,130.55,8.00,10.60,0.96,203.11,14880.00,2.38,208.40,0.01
48.720,130.55,8.00,10.80,0.96,203.11,14880.00,2.38,208.40,0.01
48.960,130.55,8.00,10.80,1.06,203.11,14880.00,2.38,208.40,0.01
49.230,130.55,8.00,10.80,1.06,203.29,14880.00,2.38,208.40,0.01
49.470,130.55,8.00,10.80,1.06,203.29,14880.00,2.38,208.40,0.01
49.710,130.55,8.00,10.80,1.06,203.29,14880.00,2.40,208.40,0.01
49.950,130.55,8.00,10.80,1.06,203.29,14880.00,2.40,208.40,0.01
50.190,130.55,8.00,10.80,1.06,203.29,14880.00,2.40,208.40,0.00
50.460,130.55,8.00,10.80,1.06,203.29,14880.00,2.40,208.40,0.00
50.700,130.55,56.00,10.80,1.06,203.29,14880.00,2.40,208.40,0.00
50.940,130.55,56.00,60.70,1.06,203.29,14880.00,2.40,208.40,0.00
51.180,130.55,56.00,60.70,1.02,203.29,14880.00,2.40,208.40,0.00
51.450,130.55,56.00,60.70,1.02,203.11,14880.00,2.40,208.40,0.00
51.690,130.55,56.00,60.70,1.02,203.11,14880.00,2.40,208.40,0.00
51.930,130.55,56.00,60.70,1.02,203.11,14880.00,3.00,208.40,0.00
52.170,130.55,56.00,60.70,1.02,203.11,14880.00,3.00,208.40,0.00
52.410,130.55,56.00,60.70,1.02,203.11,14880.00,3.00,208.40,0.10
52.680,129.20,56.00,60.70,1.02,203.11,14880.00,3.00,208.40,0.10
52.920,129.20,96.00,60.70,1.02,203.11,14880.00,3.00,208.40,0.10
53.160,129.20,96.00,102.80,1.02,203.11,14880.00,3.00,208.40,0.10
53.400,129.20,96.00,102.80,0.99,203.11,14880.00,3.00,208.40,0.10
53.640,129.20,96.00,102.80,0.99,202.75,14880.00,3.00,208.40,0.10
53.880,129.20,96.00,102.80,0.99,202.75,14900.00,3.00,208.40,0.10
54.120,129.20,96.00,102.80,0.99,202.75,14900.00,3.72,208.40,0.10
54.360,129.20,96.00,102.80,0.99,202.75,14900.00,3.72,208.40,0.10
54.600,129.20,96.00,102.80,0.99,202.75,14900.00,3.72,208.40,0.27
54.840,129.20,96.00,102.80,0.99,202.75,14900.00,3.72,208.40,0.27
55.080,129.20,152.00,102.80,0.99,202.75,14900.00,3.72,208.40,0.27
55.320,129.20,152.00,153.90,0.99,202.75,14900.00,3.72,208.40,0.27
55.560,129.20,152.00,153.90,1.01,202.75,14900.00,3.72,208.40,0.27
55.800,129.20,152.00,153.90,1.01,202.75,14900.00,3.72,208.40,0.27
56.040,129.20,152.00,153.90,1.01,202.75,14900.00,3.72,208.40,0.27
56.280,129.20,152.00,153.90,1.01,202.75,14900.00,4.35,208.40,0.27
56.520,129.20,152.00,153.90,1.01,202.75,14900.00,4.35,208.40,0.27
56.760,129.20,152.00,153.90,1.01,202.75,14900.00,4.35,208.40,0.28
57.000,129.20,152.00,153.90,1.01,202.75,14900.00,4.35,208.40,0.28
57.240,129.20,156.00,153.90,1.01,202.75,14900.00,4.35,208.40,0.28
57.480,129.20,156.00,161.60,1.01,202.75,14900.00,4.35,208.40,0.28
57.720,129.20,156.00,161.60,1.00,202.75,14900.00,4.35,208.40,0.28
57.960,129.20,156.00,161.60,1.00,203.29,14900.00,4.35,208.40,0.28
58.200,129.20,156.00,161.60,1.00,203.29,14900.00,4.35,208.40,0.28
58.440,129.20,156.00,161.60,1.00,203.29,14900.00,4.61,208.40,0.28
58.710,129.20,156.00,161.60,1.00,203.29,14900.00,4.61,208.40,0.28
58.950,129.20,156.00,161.60,1.00,203.29,14900.00,4.61,208.40,0.26
59.190,127.85,156.00,161.60,1.00,203.29,14900.00,4.61,208.40,0.26
59.430,127.85,144.00,161.60,1.00,203.29,14900.00,4.61,208.40,0.26
59.670,127.85,144.00,151.30,1.00,203.29,14900.00,4.61,208.40,0.26
59.910,127.85,144.00,151.30,0.98,203.29,14900.00,4.61,208.40,0.26
60.150,127.85,144.00,151.30,0.98,204.91,14900.00,4.61,208.40,0.26
60.390,127.85,144.00,151.30,0.98,204.91,14900.00,4.61,208.40,0.26
60.630,127.85,144.00,151.30,0.98,204.91,14900.00,4.45,208.40,0.26
60.900,127.85,144.00,151.30,0.98,204.91,14900.00,4.45,208.40,0.26
61.140,127.85,144.00,151.30,0.98,204.91,14900.00,4.45,208.40,0.33
61.380,127.85,144.00,151.30,0.98,204.91,14900.00,4.45,208.40,0.33
61.620,127.85,168.00,151.30,0.98,204.91,14900.00,4.45,208.40,0.33
61.860,127.85,168.00,170.70,0.98,204.91,14900.00,4.45,208.40,0.33
62.100,127.85,168.00,170.70,1.01,204.91,14900.00,4.45,208.40,0.33
62.340,127.85,168.00,170.70,1.01,206.53,14900.00,4.45,208.40,0.33
62.580,127.85,168.00,170.70,1.01,206.53,14900.00,4.45,208.40,0.33
62.820,127.85,168.00,170.70,1.01,206.53,14900.00,4.63,208.40,0.33
63.060,127.85,168.00,170.70,1.01,206.53,14900.00,4.63,210.20,0.33
63.300,127.85,168.00,170.70,1.01,206.53,14900.00,4.63,210.20,0.45
63.540,127.85,168.00,170.70,1.01,206.53,14900.00,4.63,210.20,0.45
63.780,127.85,216.00,170.70,1.01,206.53,14900.00,4.63,210.20,0.45
64.020,127.85,216.00,228.30,1.01,206.53,14900.00,4.63,210.20,0.45
64.290,127.85,216.00,228.30,0.99,206.53,14900.00,4.63,210.20,0.45
64.530,127.85,216.00,228.30,0.99,207.79,14900.00,4.63,210.20,0.45
64.770,127.85,216.00,228.30,0.99,207.79,14880.00,4.63,210.20,0.45
65.010,127.85,216.00,228.30,0.99,207.79,14880.00,4.93,210.20,0.45
65.250,127.85,216.00,228.30,0.99,207.79,14880.00,4.93,210.20,0.45
65.490,127.85,216.00,228.30,0.99,207.79,14880.00,4.93,210.20,0.53
65.730,127.85,216.00,228.30,0.99,207.79,14880.00,4.93,210.20,0.53
65.970,127.85,256.00,228.30,0.99,207.79,14880.00,4.93,210.20,0.53
66.210,127.85,256.00,258.90,0.99,207.79,14880.00,4.93,210.20,0.53
66.450,127.85,256.00,258.90,0.99,207.79,14880.00,4.93,210.20,0.53
66.690,127.85,256.00,258.90,0.99,208.51,14880.00,4.93,210.20,0.53
66.930,127.85,256.00,258.90,0.99,208.51,14880.00,4.93,210.20,0.53
67.170,127.85,256.00,258.90,0.99,208.51,14880.00,5.18,210.20,0.53
67.410,127.85,256.00,258.90,0.99,208.51,14880.00,5.18,212.00,0.53
67.650,127.85,256.00,258.90,0.99,208.51,14880.00,5.18,212.00,0.82
67.920,126.50,256.00,258.90,0.99,208.51,14880.00,5.18,212.00,0.82
68.160,126.50,344.00,258.90,0.99,208.51,14880.00,5.18,212.00,0.82
68.400,126.50,344.00,326.70,0.99,208.51,14880.00,5.18,212.00,0.82
68.640,126.50,344.00,326.70,1.01,208.51,14880.00,5.18,212.00,0.82
68.880,126.50,344.00,326.70,1.01,208.51,14880.00,5.18,212.00,0.82
69.120,126.50,344.00,326.70,1.01,208.51,14880.00,5.18,212.00,0.82
69.360,126.50,344.00,326.70,1.01,208.51,14880.00,5.43,212.00,0.82
69.600,126.50,344.00,326.70,1.01,208.51,14880.00,5.43,212.00,0.82
69.870,126.50,344.00,326.70,1.01,208.51,14880.00,5.43,212.00,0.75
70.110,125.15,344.00,326.70,1.01,208.51,14880.00,5.43,212.00,0.75
70.350,125.15,292.00,326.70,1.01,208.51,14880.00,5.43,212.00,0.75
70.590,125.15,292.00,302.10,1.01,208.51,14880.00,5.43,212.00,0.75
70.830,125.15,292.00,302.10,0.98,208.51,14880.00,5.43,212.00,0.75
71.070,125.15,292.00,302.10,0.98,207.79,14880.00,5.43,212.00,0.75
71.340,125.15,292.00,302.10,0.98,207.79,14880.00,5.43,212.00,0.75
71.580,125.15,292.00,302.10,0.98,207.79,14880.00,5.12,212.00,0.75
71.820,125.15,292.00,302.10,0.98,207.79,14880.00,5.12,213.80,0.75
72.060,125.15,292.00,302.10,0.98,207.79,14880.00,5.12,213.80,0.90
72.300,125.15,292.00,302.10,0.98,207.79,14880.00,5.12,213.80,0.90
72.540,125.15,304.00,302.10,0.98,207.79,14880.00,5.12,213.80,0.90
72.780,125.15,304.00,298.40,0.98,207.79,14880.00,5.12,213.80,0.90
73.020,125.15,304.00,298.40,1.00,207.79,14880.00,5.12,213.80,0.90
73.260,125.15,304.00,298.40,1.00,207.43,14880.00,5.12,213.80,0.90
73.500,125.15,304.00,298.40,1.00,207.43,14900.00,5.12,213.80,0.90
73.740,125.15,304.00,298.40,1.00,207.43,14900.00,5.18,213.80,0.90
73.980,125.15,304.00,298.40,1.00,207.43,14900.00,5.18,215.60,0.90
74.220,125.15,304.00,298.40,1.00,207.43,14900.00,5.18,215.60,0.75
74.460,125.15,304.00,298.40,1.00,207.43,14900.00,5.18,215.60,0.75
74.700,125.15,260.00,298.40,1.00,207.43,14900.00,5.18,215.60,0.75
74.940,125.15,260.00,274.60,1.00,207.43,14900.00,5.18,215.60,0.75
75.180,125.15,260.00,274.60,0.99,207.43,14900.00,5.18,215.60,0.75
75.420,125.15,260.00,274.60,0.99,207.97,14900.00,5.18,215.60,0.75
75.660,125.15,260.00,274.60,0.99,207.97,14880.00,5.18,215.60,0.75
75.900,125.15,260.00,274.60,0.99,207.97,14880.00,4.96,215.60,0.75
76.140,125.15,260.00,274.60,0.99,207.97,14880.00,4.96,215.60,0.75
76.380,125.15,260.00,274.60,0.99,207.97,14880.00,4.96,215.60,1.00
76.620,123.80,260.00,274.60,0.99,207.97,14880.00,4.96,215.60,1.00
76.860,123.80,300.00,274.60,0.99,207.97,14880.00,4.96,215.60,1.00
77.100,123.80,300.00,302.80,0.99,207.97,14880.00,4.96,215.60,1.00
77.340,123.80,300.00,302.80,0.99,207.97,14880.00,4.96,215.60,1.00
77.580,123.80,300.00,302.80,0.99,208.87,14880.00,4.96,215.60,1.00
77.820,123.80,300.00,302.80,0.99,208.87,14900.00,4.96,215.60,1.00
78.060,123.80,300.00,302.80,0.99,208.87,14900.00,5.01,215.60,1.00
78.300,123.80,300.00,302.80,0.99,208.87,14900.00,5.01,215.60,1.00
78.540,123.80,300.00,302.80,0.99,208.87,14900.00,5.01,215.60,0.72
78.780,123.80,300.00,302.80,0.99,208.87,14900.00,5.01,215.60,0.72
79.020,123.80,64.00,302.80,0.99,208.87,14900.00,5.01,215.60,0.72
79.260,123.80,64.00,18.00,0.99,208.87,14900.00,5.01,215.60,0.72
79.500,123.80,64.00,18.00,1.07,208.87,14900.00,5.01,215.60,0.72
79.740,123.80,64.00,18.00,1.07,209.95,14900.00,5.01,215.60,0.72
79.980,123.80,64.00,18.00,1.07,209.95,14900.00,5.01,215.60,0.72
80.219,123.80,64.00,18.00,1.07,209.95,14900.00,3.16,215.60,0.72
80.459,123.80,64.00,18.00,1.07,209.95,14900.00,3.16,215.60,0.72
80.704,123.80,64.00,18.00,1.07,209.95,14900.00,3.16,215.60,0.07
80.970,125.15,64.00,18.00,1.07,209.95,14900.00,3.16,215.60,0.07
81.210,125.15,16.00,18.00,1.07,209.95,14900.00,3.16,215.60,0.07
81.450,125.15,16.00,17.10,1.07,209.95,14900.00,3.16,215.60,0.07
81.690,125.15,16.00,17.10,14.79,209.95,14900.00,3.16,215.60,0.07
81.930,125.15,16.00,17.10,14.79,209.95,14900.00,3.16,215.60,0.07
82.170,125.15,16.00,17.10,14.79,209.95,14940.00,3.16,215.60,0.07
82.410,125.15,16.00,17.10,14.79,209.95,14940.00,2.78,215.60,0.07
